Dataset_ID,d(θ),θ0,θ1
87,-0.7000750843851926,0.019587288820530437,0.6736549624085311
88,-0.6464154613364075,0.020957571262931615,0.6418986054337037
89,-0.6460543118175593,0.01884528679905404,0.6821643704953924
90,-0.6221282553896272,-0.010365297965753514,0.6721633062967616
91,-0.6572373406486689,-0.03376086641706102,0.672576431272587
92,-0.7026215652348022,0.013755321467985901,0.6807684867708811
93,-0.6908883907092311,0.0028579486073706875,0.6749016633525692
94,-0.6547996836732664,-0.025118548734959934,0.6735594628354926
95,-0.6810346169808119,0.003321788766785256,0.6675129484947969
96,-0.6580795416267969,-0.018886290583775445,0.6844539331501077
97,-0.7001590733719656,-0.02793218668937322,0.6729044553158294
98,-0.6865289914935118,-0.014906487142746986,0.6576486655755315
99,-0.6684245178947218,0.008536679463854085,0.6515775824300171
100,-0.6368929784980132,-0.00694230525165522,0.6628915374424611
101,-0.7068335329571265,-0.021728733164409195,0.6653246076208599
102,-0.7069902528456442,0.016179261199397568,0.6527226490625695
103,-0.6215621785301103,-0.01709285628291378,0.6724009559150057
104,-0.5834772962042444,-0.004522682633889868,0.6584166610901666
105,-0.7255221395335076,0.01211130508871067,0.6670648225698256
106,-0.6395431667688852,-0.015047107619109937,0.6697315228903487
107,-0.6795442135497892,0.02002034088264763,0.6684114812637006
108,-0.6542467226548041,-0.020202452194883674,0.6513061612913149
109,-0.6497235786711506,-0.0039716865388075215,0.6477083120727037
110,-0.6422535011735786,0.03122170072513069,0.6673234915903195
111,-0.6056521606720873,0.03294587639592005,0.6584807525607361
112,-0.720614890967337,-0.02073514419719206,0.6673484470497435
113,-0.6148507138452746,0.028013005932400224,0.6657252267277929
114,-0.655535516963895,-0.02959153163690725,0.6654100776216502
115,-0.6303190968304149,0.011249400161627189,0.6653771793352805
116,-0.7118565758088936,-0.01775591854136934,0.6761337032770427
117,-0.7134512202391508,-0.020642669021059958,0.6657632465081397
118,-0.648702157402055,-0.011578380085417775,0.6644855437535012
119,-0.6590829236515968,-0.028106047093479452,0.6626483994061019
120,-0.6592460375398816,0.04782933028143058,0.6555104575655161
121,-0.7181348041659872,0.034990562303260274,0.6575886086772208
122,-0.6317119053157381,-0.025140678009462035,0.6748479658661848
123,-0.6706775808339758,0.003558095458755795,0.6561962673543515
124,-0.6881214783632372,0.04201808628923499,0.6682601303768425
125,-0.6777562240450821,0.040003185129490755,0.683972549033419
126,-0.6398896550898774,0.04720311959592091,0.685659539325559
127,-0.6022178720675364,0.0031455381409911595,0.6767960119375028
128,-0.6617061398690304,0.00569320512034412,0.6583045545453041
129,-0.6633248568408527,0.0041064022185178205,0.6654094140387767
130,-0.6522438844079534,0.005518897605582496,0.6606710576749836
131,-0.6315730276752507,-0.05186058417708883,0.6471225334915891
132,-0.6897489636886998,0.03292050834035874,0.6538983971724541
133,-0.5770598878120543,0.014093923631902455,0.6720293329945568
134,-0.674978385052897,-0.04224025596745537,0.6510075386951086
135,-0.6776387405261881,0.04207753832749868,0.660602638373454
136,-0.6710662731511068,0.020938353403807168,0.6814826797652107
137,-0.6818348636409928,0.005201926159776638,0.6539411380766503
138,-0.7228413915719709,-0.011135477427537975,0.6577767583645636
139,-0.6526118887611333,0.027923717474521464,0.6751632321105514
140,-0.655732118906006,0.013649226966063611,0.6647171364987821
141,-0.6980873125204372,0.016498778206831457,0.6779762383180702
142,-0.7129982514891055,-0.015226324734830331,0.66075840774024
143,-0.7481322272570744,0.021217238282604453,0.6669771531301658
144,-0.6359027510909872,-0.029652999060630562,0.6672810130579926
145,-0.6498608516592734,-0.02045726153690143,0.6599702667534351
146,-0.6889207915405156,-0.009926353591431255,0.6860861804873102
147,-0.6835619270468518,-0.01952209907370331,0.6821835294733356
148,-0.6532282470913776,-0.003140983175220744,0.661591885972123
149,-0.7542267470967094,0.015558011583095877,0.6592152656725185
150,-0.7130350226993751,-0.0184719987492208,0.6979366855158202
151,-0.5853783310181653,0.020667823325450578,0.6586971390226267
152,-0.6896449695003541,0.021863913124770394,0.6369948462119802
153,-0.669601879350621,0.00441721163452324,0.6533852010997351
154,-0.6387314786433973,0.04614337894065994,0.675226228456488
155,-0.6429239011776905,-0.0008558765276767376,0.6444531581933294
156,-0.658202435992531,-0.018605838146723314,0.6619707649763666
157,-0.6377181980108644,0.011285797258353755,0.6776615200353425
158,-0.7113317466359033,-0.01905862231366959,0.6862513855922463
159,-0.6000894998191297,-0.021384212595568025,0.7051485724708715
160,-0.6560314040474943,-0.012807608985784438,0.6450599838734884
161,-0.690171802868536,-0.01581168335716876,0.6782841490816731
162,-0.6393728200710918,0.008320669415321696,0.6707345911589717
163,-0.7355853730419359,-0.005129007636545285,0.6939917079125156
164,-0.669065033252245,-0.018459127500773383,0.665371064887836
165,-0.7769822386695899,0.006034661523896415,0.6795955834686204
166,-0.6796514508839231,0.04370359904435464,0.6561764725488565
167,-0.726348463687955,0.02310505129708694,0.6490099953365226
168,-0.7237009820398224,0.037770436827767755,0.6642608607604515
169,-0.6144745017141059,-0.022736913252916217,0.6803971807083568
170,-0.6370767818354336,-0.03795695678471844,0.69338175846277
171,-0.7239585160176878,-0.023522290090259402,0.6572864648289093
172,-0.67878671660346,-0.009120711130509523,0.6625732990018266
173,-0.6814170332819274,0.03712526090684015,0.6549180997474315
174,-0.6910915386265639,-0.03125235284720898,0.6910230450366565
175,-0.7169743852086884,0.010792072030369554,0.6616620701201419
176,-0.7140969279324532,-0.011269327285690587,0.6777682950875389
177,-0.602001602035025,0.0056043815108601305,0.6703354591548573
178,-0.6323005992065989,-0.024038296447553918,0.6503838932632187
179,-0.724765423795309,0.022901896784336583,0.6747097497507549
180,-0.6811437204089363,-0.0655856487961747,0.6695991815718288
181,-0.6628805755603935,-0.033324688879860995,0.6717289516858492
182,-0.724086023719827,0.04359153335661203,0.6794248783128398
183,-0.6887280850210589,0.016672903718502562,0.6773871507321708
184,-0.609587851439247,0.012714404384579565,0.6670722447617612
185,-0.6872591535562245,0.019793772144402883,0.6584494097494623
186,-0.6718137786381376,-0.019202598373286438,0.6712876572588284
187,-0.6851610983433325,0.0145411395942311,0.6447198558615148
188,-0.7417232138625693,-0.030467885603863227,0.6484225584436812
189,-0.6595423789205551,-0.009411009133976033,0.6621972610519509
190,-0.6027587594530277,-0.009147736098960189,0.6905749576318712
191,-0.6526912205463042,-0.016565104007580496,0.6681555428575107
192,-0.6703034226785656,-0.008166557342152908,0.664785484750065
193,-0.5949112268767303,-0.02641070996752511,0.6724923338353945
194,-0.7100661623812453,-0.021346983546258726,0.6639840921751214
195,-0.6325099137111072,0.02779201799684232,0.6620395445697858
196,-0.7004396054758877,0.05503629437239184,0.6597088702190677
197,-0.7097095173842818,-0.005472294375503385,0.6613505059164023
198,-0.6184071580543916,0.0074317569642436,0.6556115007597199
199,-0.6752304690850996,-0.031302462985225876,0.6612388279945024
200,-0.6574288137244242,0.004783644556617506,0.6797666056980404
201,-0.6791010756134944,0.026195645152192415,0.660169395721081
202,-0.6997469182265157,0.00038782464822259555,0.6671374844649943
203,-0.7176930312647358,-0.009162259659817675,0.671196021887361
204,-0.720270775426085,0.0012158739132692546,0.6561063251039247
205,-0.6199459691274294,-0.013000961998717094,0.670029792658708
206,-0.6879863901000665,-0.010273969618010942,0.7014325763352037
207,-0.6246435197924993,0.005531646211600315,0.6617074977292644
208,-0.7001658586259092,0.055668156614295715,0.6598124167136236
209,-0.628586899066833,-0.010289280262159597,0.6636599009239871
210,-0.7114970066001679,0.012575586963270957,0.6545690822480342
211,-0.6409853160900041,-0.01613251017818636,0.6888197312786624
212,-0.6733143953179858,0.005652868240090161,0.6565750319980276
213,-0.6844310122626959,0.005114583182259326,0.6642415058301061
214,-0.7304464544139542,0.05586470930361738,0.6530437170629995
215,-0.7168605871553668,0.049701916416920316,0.6441022983245418
216,-0.6582645563863985,0.01842923559925724,0.6613254327248516
217,-0.6103283362205956,-0.004736331182654541,0.6690606517128258
218,-0.7164152889830071,0.03050754518012759,0.6698950750066598
219,-0.5940160408768865,-0.012046580262009327,0.6803644977433091
220,-0.6267568562905359,-0.011991570724509345,0.6617245333820667
221,-0.6709810970740369,-0.019627811727386757,0.6743389198556469
222,-0.7384890775831296,-0.016650778579118918,0.65034111526332
223,-0.6505859453749432,-0.035143206917623765,0.6401152267113918
224,-0.6661337828104157,-0.0341856115535564,0.6640136989706135
225,-0.6516278554077122,-5.3200192494455914e-05,0.6876270925055522
226,-0.6773515161996102,0.01452001271822586,0.6691166268375939
227,-0.6786370767046119,-0.010830898910284686,0.6406801996048298
228,-0.6590163997405714,-1.085198980313451e-05,0.6674125512566356
229,-0.6764233873388128,-0.013788785455857905,0.67518255081775
230,-0.7114667931812818,0.021559165048572023,0.6701915663371998
231,-0.6238629395394469,-0.06292126973683719,0.6663726789327995
232,-0.6738852648105514,-0.006920609742531807,0.6440568053149262
233,-0.6664157219750553,0.0372353819038625,0.6706849212542674
234,-0.6196216100908059,0.04091598579196214,0.6715647713980656
235,-0.7041443969894725,0.007747321211012095,0.6536210882174311
236,-0.6722287839251335,0.020819122448400937,0.6934216978767379
237,-0.622611856280508,0.00042215169396316726,0.6711170002179622
238,-0.6339697696972043,0.019001709089779092,0.6531461855054731
239,-0.6037367349799816,-0.01993623773617068,0.6915885834257011
240,-0.6568960625581868,0.02719848524038031,0.6537708267167838
241,-0.6575163148769415,-0.003427756749120915,0.6736751705264846
242,-0.6195704814626193,-0.00310171980914584,0.6965003943987649
243,-0.6219038742648796,0.007561965715378604,0.6590008715566472
244,-0.6608731080216763,-0.01882618977493082,0.6641148340847232
245,-0.6899377495816619,0.013276837799391449,0.667859784357787
246,-0.6596556291645567,-0.009024690244902074,0.6563998322091947
247,-0.691110310698074,0.031194926204735685,0.6671530564127085
248,-0.6274766070728988,-0.016694144793642462,0.6768129835953446
249,-0.6617307585402847,-0.011921663282246791,0.657031207837152
250,-0.7007217087484485,-0.007961704059603052,0.6644936741855064
251,-0.6241366492559892,0.006761414996172745,0.675005385395459
252,-0.6564444087271225,-0.015856451917987353,0.6519290011130038
253,-0.6362862383786697,0.01429203362285804,0.6726870483673936
254,-0.6431940254068333,0.03357727697290502,0.6573014227940819
255,-0.6604324237408672,-0.006876157251811326,0.6773394654596041
256,-0.6643405331069756,-0.021925262995715317,0.6668752533912884
257,-0.6355584212985212,0.002911270174025436,0.6635274776209803
258,-0.684819639332795,0.05380581478895256,0.6772037216469807
259,-0.6009650153300912,0.015905630443237007,0.6732005819544288
260,-0.6922219306295656,-0.015983752317611073,0.6627612371827419
261,-0.6890232611345173,-0.006630569473074888,0.6708666411605273
262,-0.6912789905260568,0.016623594035489932,0.6792813880200111
263,-0.6664708284697656,-0.033496430433523516,0.6403828164589523
264,-0.6643419443642109,-0.020752949624670215,0.6671172623321362
265,-0.614923733602385,-0.00563733056413331,0.6618123520930399
266,-0.596508475956785,-0.0011411634876348133,0.6616686579711621
267,-0.6487686193433133,0.014221626322178639,0.6596385553865753
268,-0.6249884750260128,0.03651385964155317,0.6922818254572133
269,-0.6554335088841671,-0.005947063880555565,0.6537348745754707
270,-0.7116724961817724,0.003156064008680428,0.6470126700652399
271,-0.75445695383401,-0.02747416270437165,0.6372482939390879
272,-0.677463376165819,0.016723041389315775,0.6545827487513207
273,-0.674457211488795,-0.002605756702509633,0.6595792978068369
274,-0.6948891757056973,-0.020942352018732912,0.6517081088479989
275,-0.6190671034560533,0.030898199616902114,0.6770528098230445
276,-0.6668235154265483,-0.0035487702813747184,0.6569318892428861
277,-0.6430032766611581,-0.021303024093436096,0.6630616774541074
278,-0.6824868339534325,-0.010001830084577577,0.6669133735031605
279,-0.6847790216126659,-0.010990569417666317,0.6659701182966205
280,-0.711119801275342,0.01689706552823015,0.670746582373976
281,-0.6621799161296373,0.05351500614733462,0.6415163513289529
282,-0.6635872695004432,0.02587342421754056,0.6383540417420026
283,-0.7300516679197002,-0.014535476104906889,0.6450670416631072
284,-0.7730583266205855,-0.010574128558193074,0.6613308072771676
285,-0.70589514807375,0.014143344863576136,0.6442027512061289
286,-0.6020552542206514,-0.019792332595235034,0.6534213779854159
287,-0.6004642115221034,-0.004689050976766911,0.6837444178960149
288,-0.6144229436888413,0.003640921698933865,0.684992090556083
289,-0.6660810045988933,-0.0012276581430369221,0.6505698372493607
290,-0.675450458892707,0.02632348801346548,0.6777694072887387
291,-0.6584067335406648,-0.0037105213698635058,0.6811615173981039
292,-0.6865413522461534,0.01734053030648869,0.6574674832986492
293,-0.649297634853581,0.0023298890889507096,0.6519727253435746
294,-0.6386446487976976,0.0008282756341646165,0.6710908873575137
295,-0.6821802446487302,-4.5733495281665565e-05,0.6804125357280516
296,-0.640036904845055,0.005279791180272636,0.6828606022992441
297,-0.6929392598996845,-0.04172418476895684,0.6585886951839699
298,-0.6295175872828715,-0.010829335153149544,0.6830410180864427
299,-0.5997977851527326,-0.0047443987283245,0.6600793641841629
300,-0.6689987298470612,0.059370868999531284,0.6425239249979829
301,-0.6772846173114455,0.006341068283550636,0.6924195107365638
302,-0.6930995494355778,0.021221767440607477,0.6754670551693844
303,-0.6646439391649261,0.011042772458688451,0.6583331366678298
304,-0.6197601786474602,0.02142634123616636,0.6603905073342451
305,-0.634203415342671,0.024918445933280305,0.6856632833281792
306,-0.627400121000028,-0.009342636525475179,0.6695602570907443
307,-0.6855191611891985,0.020079157087160827,0.6563337484389831
308,-0.6375873783720211,-0.009847292995643978,0.6664383488775077
309,-0.6473442643009002,0.025180443276150943,0.6760693912593835
310,-0.6162218221495773,0.05547058671789642,0.664599338663988
311,-0.6847640702999455,-0.008202380269856011,0.6829623874283332
312,-0.7029286810587285,0.033383428074223384,0.6682328186038107
313,-0.7092550995683649,-0.011172175401657734,0.6723251948707896
314,-0.6512990014043284,0.009731101398975385,0.6673843763897204
315,-0.6252030441332835,-0.0013900453381284106,0.6516978694814536
316,-0.6271922373124423,0.013141265658993127,0.6562604931741074
317,-0.6537738151815278,0.019484926882046155,0.6703393516356397
318,-0.6572801604823075,-0.0027038087375113595,0.6704281806846116
319,-0.6618376598360425,0.0047643869044937375,0.675940836078915
320,-0.6592494601105547,-0.035084222626293016,0.6638771123037477
321,-0.6830037185775628,0.05061167011280197,0.6543182481075246
322,-0.5608303900572937,0.044616518098409365,0.6767040764781143
323,-0.6417886783869678,0.002826382520771921,0.667523116084702
324,-0.6282444184573566,0.00419083242705285,0.6831213786563011
325,-0.6489255946218352,0.0025412453561944603,0.6888992642176913
326,-0.7058789401427542,0.014641648785344562,0.6466175408714363
327,-0.6844094864050234,-0.00962315872545235,0.6676444153041872
328,-0.6173783788606306,-0.017514067067808038,0.669529264434318
329,-0.6719569300209021,0.006136515177155508,0.6710030603987129
330,-0.7515496002766495,-0.0007595954241168545,0.6915709437155126
331,-0.7287726695358596,0.0011126310752073293,0.6696752111824216
332,-0.7203786851540958,0.036047263188230094,0.6714003855493682
333,-0.6380501980738545,0.0032239028450876785,0.6438148678617027
334,-0.5610343186182403,-0.006932885863878118,0.6895471162656218
335,-0.6840532353657711,-0.004991377935483371,0.6399646643106607
336,-0.6374770989719527,0.022141612526290804,0.6696902926559049
337,-0.6994358176676048,0.019053615160359607,0.665004070473826
338,-0.6464178333553605,0.01780946999288731,0.6465116765241409
339,-0.6774456964957185,-0.004908812726376095,0.6728601014638864
340,-0.6568694231237373,0.03806993078018915,0.6799417978673786
341,-0.654937181401631,0.0014695995766663382,0.694893658170548
342,-0.6519633432371403,-0.006642502566153761,0.6547825740092196
343,-0.6432827460684145,-0.05442778797140902,0.6704749759806756
344,-0.6730706641286177,-0.009796393712924779,0.6514874447902036
345,-0.6730801580362864,-0.002912114015454298,0.6629557174411702
346,-0.6027778912583526,0.010299203459216885,0.6563414731180918
347,-0.6942218681664701,0.02122419976341741,0.6603451021061375
348,-0.7463326425039326,0.028204151685057077,0.6785238364257495
349,-0.6692537673751542,-0.002246151658927144,0.6504369682590623
350,-0.7446735117754231,-0.02337175034495447,0.6694543249752448
351,-0.6687020882454577,-0.02228960171946972,0.6757556835357267
352,-0.6715610760830241,-0.0226782584136239,0.6628938636276054
353,-0.6375441003971549,0.002735118089533216,0.670224063266233
354,-0.6425821018916011,0.002750432114976137,0.6704031143812836
355,-0.6260534824123867,-0.03389573819054196,0.6595128610170584
356,-0.6940347858141481,-0.006044205686035031,0.6464255974389638
357,-0.6815947702541993,-0.03193508525310747,0.6763162439539454
358,-0.5995615924208404,-0.0033416562247257924,0.6698882665187706
359,-0.5652101529470748,0.03219002406964196,0.6850743260481774
360,-0.6669373145951025,-0.005981756949125269,0.6844824274673856
361,-0.6712293398013657,-0.05162789950155075,0.6730091438201463
362,-0.7038861353500953,0.019766132416320848,0.656671043796509
363,-0.749766704015264,0.006594195066082523,0.6670146215282684
364,-0.7344515907970925,0.010363535138586684,0.6714440895870298
365,-0.6402134346962145,0.02524183169768242,0.6776248865132096
366,-0.6603022311038181,-0.009176228656020097,0.6571889395808429
367,-0.6974534823220938,0.017350855507365186,0.671017250431302
368,-0.6971686432273146,-0.026117113790344912,0.6507663522941479
369,-0.6086218709219761,-0.002826810705755762,0.6764601681509494
370,-0.664080937654765,0.003384617644174033,0.6635752185597987
371,-0.6784381552365979,-0.00991481326780268,0.6987052146339424
372,-0.7253065911570533,-0.004232933374907626,0.6536561960925167
373,-0.6288565270248421,-0.008655562502017766,0.7092679545274129
374,-0.6474896493734004,0.003209373061820134,0.6591820821560024
375,-0.6641967131009759,0.00969326083279344,0.6391163077960897
376,-0.7178438290414515,0.03388631125034061,0.6653473973781184
377,-0.6596153845238021,-0.019769425335044333,0.6718043325880256
378,-0.6252913496559577,-0.03007461293203611,0.6546553012614991
379,-0.6615808219679677,-0.02454956769362114,0.6706416948950008
380,-0.7183807249565956,-0.01967974644118301,0.6723936603107551
381,-0.6330928338231573,-0.02634742530369185,0.660459283861567
382,-0.6586082350794435,-0.02908155671066884,0.6504138537426214
383,-0.6779384787979278,-0.017420032624618394,0.6545031856050233
384,-0.579037812758818,0.01906915977331214,0.6747986948051101
385,-0.6553788739441394,-0.007388713778513177,0.6766763725774465
386,-0.6344839141860488,0.02096440390713862,0.6520847814950868
387,-0.6139168630992574,-0.02737524338146096,0.6717890765340879
388,-0.6584535988185907,0.0006729775376103329,0.6553542770249496
389,-0.6725069361005951,0.015705985428085337,0.673554428990702
390,-0.7137510950820225,-0.0135884675125777,0.6737246633915112
391,-0.6955641189267493,0.012106937950199773,0.637747080191371
392,-0.6347231022427857,-0.02649455550347984,0.6530569353256841
393,-0.624613620737748,0.000422204171528006,0.6562170541893154
394,-0.6936953619360927,0.013882925552131588,0.659647181843888
395,-0.6963175524655216,0.014135058092417623,0.6666358363995636
396,-0.6204220640910085,0.0060754414868528905,0.6787199897967113
397,-0.6689371856417612,-0.004076957634253146,0.643207193489483
398,-0.606457046457251,0.004854279967436349,0.6721924283691124
399,-0.7299889698310189,0.011358885622392515,0.6375024584068258
400,-0.5987367863112588,0.007084660605518024,0.6612907441494951
401,-0.6527950001538482,0.005568044580501145,0.6754584326147395
402,-0.6029471432882887,-0.06336540379864859,0.6904828202012044
403,-0.7357679860537719,0.01293507355709523,0.6735817653949038
404,-0.6886662294041056,-0.002096774092318246,0.6840822153754583
405,-0.7118894047227393,-0.055838367766361446,0.6654284983884555
406,-0.6833672387671623,0.03152824561525548,0.6580593887188732
407,-0.6387850838918656,0.027285163040612948,0.6785457405140265
408,-0.6712813926842756,-0.0011067541556057043,0.6751745370708991
409,-0.6891698660525416,-0.029822500045131373,0.640929126894384
410,-0.710124415973246,-0.028094243071314494,0.6526032381129884
411,-0.6497126827000679,0.0009087168969837689,0.673496831411792
412,-0.6479478701184707,0.018768112748369207,0.6839973059167442
413,-0.6629056847423196,0.012822398429655595,0.6558913809106763
414,-0.6519279587737666,-0.05317298445969227,0.6561128900363802
415,-0.7300798645241513,0.008252368296695952,0.6400515791850492
416,-0.6724806605486561,-0.027843849723762346,0.6728963463906233
417,-0.6106578329568824,0.021338083819303716,0.6667180518136516
418,-0.6809411676368022,-0.015097836803882665,0.6746000076952173
419,-0.7051549878196861,-0.02632141793746015,0.7006343390330207
420,-0.6489538852967436,0.0001484509331732796,0.6612677408387381
421,-0.6181641842138208,0.003796610293864919,0.6583941126813092
422,-0.7161158901541005,-0.0007249143269599176,0.6872178655339441
423,-0.6997698378699766,0.012491222860006913,0.65676739534606
424,-0.660921842718309,-0.021065692464396393,0.6574470517763064
425,-0.649481399573771,0.001039098982928241,0.6865086708608951
426,-0.7389189975370832,0.032073818105602586,0.6543559900717105
427,-0.6772280925772797,0.016749263105497125,0.6482451976582418
428,-0.6891968079144314,-0.027886998326381,0.6705873861388508
429,-0.7275077560485885,0.0018309938832918107,0.6789392499625913
430,-0.6207838693260108,0.01783400051315024,0.6534665610251873
431,-0.6170780270212294,-0.03397024175251927,0.699352488128995
432,-0.6822812402833003,0.014706699259654555,0.6822868980628068
433,-0.6716960715325682,-0.003583765377888691,0.6592360613359545
434,-0.6605888468020965,0.030584172770163,0.6386317383138856
435,-0.6767518422658262,-0.0036767685176015523,0.6677916703299819
436,-0.6758847157536813,-0.00741127907441182,0.6514927775824257
437,-0.677674393795465,-0.00404812501018207,0.642363741984149
438,-0.6743706060544281,0.0501225163307983,0.6670126458297794
439,-0.6122409638345299,0.010562402393269537,0.6748977416610199
440,-0.6566254496376069,0.003107506977152244,0.6782599277789481
441,-0.6480772081303143,-0.006612691298925654,0.6517059389986918
442,-0.6509815490172806,0.0223498667850554,0.6559744714649651
443,-0.7216229852810637,0.003953934222458575,0.6642349684490017
444,-0.6149496445575063,0.015229329266413374,0.663435172114
445,-0.6518810573821409,0.016240608871302593,0.6803894764773953
446,-0.6904055709818941,-0.007521269577453575,0.6565173775175284
447,-0.6958274913631604,-0.0006806556665155464,0.6770406209085943
448,-0.6230442830587988,0.009571614190440125,0.6849225252927357
449,-0.6576036583686774,0.0069588878363765795,0.6516918456422328
450,-0.6649297204504271,0.011840008121858842,0.6829365730710216
451,-0.767782794387027,0.01953229058792902,0.6560850657755564
452,-0.579220584876782,0.04101819890769515,0.6634488946607178
453,-0.7202116654047069,0.006032596052802944,0.6444723611385075
454,-0.5973015435152753,-0.01522899371837316,0.6661403537850171
455,-0.6809946934121021,-0.008429642326246621,0.6751627823907077
456,-0.6201104038346043,0.03589444469602377,0.6734648659896607
457,-0.559914791542435,0.02291026026648832,0.6744973613578216
458,-0.6636008568311293,-0.014523839033309442,0.6503546664484954
459,-0.6957795362879666,-0.004635179456050879,0.6741762340621174
